row_key,chm_m,topo_elevation,topo_slope,topo_aspect_cos,topo_aspect_sin,topo_tpi,dist_years_since
145,32.59727947700182,544.9899291992188,7.217617988586426,0.8335477741339565,-0.29209164480320077,51.29463195800781,98.9419377253311
146,30.611747145569247,405.8502502441406,30.52896499633789,-0.17880416373013913,0.980254295157632,-26.750783920288086,84.97209061992498
147,32.253496262013776,387.3892517089844,13.55025577545166,-0.2303209015456866,-0.5586288568390549,-59.79113006591797,100.0
148,30.255661650622926,549.8172607421875,10.225540161132812,0.5339443319282136,-0.3995738762612629,69.0841293334961,100.0
149,30.21712095509928,522.063720703125,17.268436431884766,-0.8571678590713624,0.011991585855519828,20.374956130981445,100.0
150,31.517644135026426,554.3861083984375,22.524860382080078,-0.9460502181456034,-0.13063224987619768,54.491363525390625,100.0
151,31.653371716500242,578.5064697265625,7.861666202545166,-0.13780692301194114,0.28027881850909875,40.27328872680664,100.0
152,32.60702744468373,470.1725158691406,31.2441349029541,-0.5241223444856145,0.8489117325285727,-8.918593406677246,100.0
153,33.995913264946765,371.171630859375,27.566152572631836,0.6551948662362104,-0.7316419950605733,-33.19852828979492,100.0
154,33.055819275124996,478.545654296875,24.57843589782715,0.8458478878731226,-0.5064102190326453,-1.195549726486206,100.0
155,31.074512143631896,515.35791015625,14.782389640808105,0.4561420879981317,-0.7748778965536101,16.319490432739258,100.0
156,31.42995258863113,474.7591552734375,25.808286666870117,-0.5502547472931394,0.7560837379227814,51.294734954833984,100.0
157,32.536834428279384,416.20391845703125,26.90806007385254,-0.27199551791820326,-0.9212058177393602,48.142940521240234,100.0
158,30.558051951026524,434.1037292480469,28.192808151245117,-0.9694529394276369,0.15276026629069847,55.8178825378418,69.09343051325628
159,34.960214762887794,321.07489013671875,30.680450439453125,0.9469909782418761,-0.3025530023518439,-50.67552947998047,100.0
160,30.247543236478997,452.2099609375,31.446041107177734,0.9544453278833649,-0.26213602793346047,39.88172149658203,64.84852799936348
161,30.898764548827312,356.93145751953125,29.723424911499023,-0.2030954577459968,-0.9686925151028178,-56.86494827270508,100.0
162,31.7228787789638,503.9111328125,22.012725830078125,0.4980658662987595,0.82674584764477,63.254913330078125,58.87630605826004
163,33.892819678761924,424.9422607421875,26.36104965209961,-0.30968285317942673,-0.9358300910549575,-29.837297439575195,100.0
164,31.906661935265586,538.545654296875,17.210203170776367,0.4056977830711975,0.8898035648117073,60.596981048583984,100.0
165,31.205105038239243,427.1055908203125,17.15747833251953,0.1995631442612831,-0.635936904617208,-45.729801177978516,100.0
166,28.126498425167103,504.13311767578125,27.372007369995117,0.9759925328705495,0.05599186753484209,0.8438634872436523,100.0
167,31.1407091602781,549.80859375,18.634004592895508,0.5971149076363961,-0.5176471391215718,39.14873123168945,100.0
168,31.172607523959584,432.98114013671875,32.07738494873047,-0.7881539947288893,0.6129634711732759,-42.296871185302734,100.0
169,32.65606075011328,485.36529541015625,22.215171813964844,0.7221239053833266,-0.6838231591231416,27.175384521484375,100.0
170,31.543934464146222,500.9723205566406,14.774235725402832,-0.31558008862611175,0.9458102596726684,9.972414016723633,100.0
171,29.511370650207123,397.6952209472656,35.6301155090332,-0.9529511065673323,0.2891360146180785,-20.105941772460938,100.0
172,32.93693905881221,316.6695861816406,38.444950103759766,-0.31087574033420967,-0.932505027444676,-46.231292724609375,100.0
173,31.59928845282363,491.0959167480469,12.837270736694336,-0.9012959370841613,0.27460574372106095,47.184654235839844,100.0
174,30.947537733258013,362.36590576171875,28.06531524658203,-0.961346726403308,-0.24340139604480282,-45.592750549316406,100.0
175,32.92735941096839,389.80035400390625,19.07018280029297,-0.8738754486776447,-0.19457935071412893,-45.44746780395508,100.0
176,28.47094922602301,481.2693786621094,26.12468910217285,0.138629428700493,0.9684671785979432,57.239112854003906,98.25140066509343
177,34.07065996594156,394.0731506347656,23.33209228515625,0.6136573267275852,-0.6399611245094972,-6.29738712310791,100.0
178,31.367497022088013,405.3469543457031,32.41634750366211,0.933939536541336,0.3504856689681306,-18.23935317993164,100.0
179,33.828168196182894,398.37786865234375,33.09128952026367,0.950864415448112,0.26350594185258197,-20.03299903869629,100.0
180,30.01203002660282,469.4009704589844,24.55817985534668,-0.37526505634743923,-0.9138067632082211,-6.0893235206604,100.0
181,31.572964827784855,557.7656860351562,20.709270477294922,-0.8354320219123066,0.5435453872964464,32.618751525878906,100.0
182,31.306289877670153,453.4195556640625,29.0877742767334,-0.943422039618395,0.30749498187686247,-45.329776763916016,100.0
183,33.21276535459898,423.1335144042969,23.821575164794922,-0.1386258997065383,-0.9785995582165834,-43.337005615234375,100.0
184,29.937428345100106,513.0416870117188,12.109164237976074,-0.22352426036899778,0.9156848154445337,21.606952667236328,100.0
185,30.415467831644577,453.4655456542969,28.207929611206055,0.10969410422175155,0.9712598511283455,26.61886978149414,100.0
186,30.977614384447417,413.33154296875,22.823734283447266,-0.7532658017868227,-0.584925086753136,13.986188888549805,100.0
187,30.942247169893015,440.935791015625,17.50059700012207,-0.5155597940129716,-0.7013687730301245,-32.484615325927734,100.0
188,30.419055512049333,503.45721435546875,16.89719009399414,0.11883459071544662,0.9561472077135142,55.59871292114258,100.0
189,32.50233676232553,450.3199462890625,36.95962905883789,0.967657771358636,-0.2444510066184965,44.73674392700195,100.0
